Gene	score
ACAD10	-0.5383787527
ACAD11	0.6044243432
ACAD8	-0.3801660072
ACAD9	-0.8413293837
ACADL	-0.3581197867
ACADM	-0.2478890237
ACADS	-0.2001574165
ACADSB	-0.4022122566
ACADVL	0.0257608831
ACAN	1.2843107124
ACAP1	0.0018954643
ACAP2	-0.6024505683
ACAP3	-0.3526616974
ACAT1	-0.5381321944
ACAT2	-0.3599402506
ACBD3	0.1507602306
ACBD4	0.4630461076
ACBD5	-0.5565370434
ACBD6	-0.4279001894
ACBD7	0.1471231123
ACCS	0.2903136214
ACCSL	-0.1542460073
ACD	-0.5988108652
ACE	-0.573431473
ACE2	0.8855767054
ACER1	-0.0256086474
ACER2	0.1728064496
ACER3	0.0589374977
ACHE	-0.5988108652
ACIN1	-0.4353960737
ACLY	-0.7733696307
ACMSD	-0.4040327464
ACN9	0.3032668997
ACO1	-1.0820445175
ACO2	-0.9974819279
ACOT11	0.7201283429
ACOT12	0.1562175509
ACOT13	0.3253135767
ACOT4	0.2848563357
ACOT6	0.5475995055
ACOT7	-0.7567782586
ACOT8	0.1103061324
ACOT9	0.439181676
ACOX1	0.134171522
ACOX2	-0.5731278507
ACOX3	-0.7881602325
ACOXL	1.8666864301
ACP1	0.2609916862
ACP2	0.0864408673
ACP5	0.3546327142
ACP6	0.8635289951
PXYLP1	-0.3783461165
ACPP	-0.6024505683
ACPT	-0.222203495
ACR	-0.6024505683
ACRBP	-0.6888173791
ACRC	-0.3544805185
ACRV1	0.0828027428
ACSBG1	-0.3728898959
ACSBG2	1.715972423
ACSF2	-0.178111357
ACSF3	-0.8817930753
ACSL1	-0.8413293837
ACSL3	0.1323521652
ACSL4	-0.5601786932
ACSL5	0.2682674972
ACSL6	-0.6429044745
ACSM1	0.1157647778
ACSM2A	0.4078282057
ACSM2B	0.5603312236
ACSM3	1.2897237156
ACSM4	-0.4647123953
ACSM5	3.1845744154
ACSS1	-0.949752638
ACSS2	-0.4867589152
ACSS3	-0.4224386994
ACTA1	-0.2956224973
ACTA2	-0.2735762528
ACTB	-0.6704118254
ACTBL2	0.8892141097
ACTC1	-0.2074375289
ACTG1	-1.927246174
ACTG2	-0.3617612788
ACTL6A	0.2830380993
ACTL6B	-0.3397150076
ACTL7A	-0.1321999535
ACTL7B	-0.290161348
ACTL8	-0.0678812493
ACTL9	0.3307675085
ACTN1	-1.3282170856
ACTN2	-1.7233360077
ACTN4	-0.7054107958
ACTR10	-0.2497093186
ACTR1A	-0.3617612788
ACTR1B	-0.3581197867
ACTR2	-0.0972061904
ACTR3	0.1250766517
ACTR3B	-0.4279001894
ACTR3C	0.4796421051
ACTR5	0.2664479418
ACTR6	-0.2497093186
ACTR8	-0.6226769456
ACTRT1	0.3748601834
ACTRT2	0.4869110486
ACTRT3	0.9499043347
ACVR1	-0.5142644846
ACVR1B	-0.4058538669
ACVR1C	-0.0494742139
ACVR2A	-0.3397150076
ACVR2B	-0.7788253275
ACVRL1	-1.0213484528
ACY1	0.3307675085
ACY3	-0.2442495952
ACYP1	-0.0310671881
ACYP2	0.0809838472
ADA	-0.0917467567
ADAD1	-0.2258429198
ADAD2	0.1414511137
ADAL	0.2609916862
ADAM10	-0.381986487
ADAM11	-1.0654447893
ADAM12	0.0091730418
ADAM15	-0.5713109971
ADAM17	0.5989630423
ADAM18	0.5860232234
ADAM19	0.9185527045
ADAM2	0.870809653
ADAM20	-0.1303808215
ADAM21	-0.108334733
ADAM22	-0.5510809591
ADAM23	-0.0440158786
ADAM28	0.7623976072
ADAM29	0.1139450489
ADAM30	-0.3067505771
ADAM32	0.3803183435
ADAM33	0.8028458566
ADAM7	0.1194048187
ADAM9	-0.2019769636
ADAMDEC1	1.3981515203
ADAMTS1	0.0734923116
ADAMTS10	-1.3209750266
ADAMTS12	0.8652223547
ADAMTS13	0.6226909873
ADAMTS14	-0.5513801999
ADAMTS15	0.6760345444
ADAMTS16	0.6796866411
ADAMTS17	-2.2675926557
ADAMTS18	-0.0883322587
ADAMTS19	-0.5510809591
ADAMTS2	-1.8007727719
ADAMTS20	-0.7534538271
ADAMTS3	-0.654057602
ADAMTS4	0.0937186827
ADAMTS5	0.2480413479
ADAMTS6	-0.5749455673
ADAMTS7	2.5193701347
ADAMTS8	0.6723867028
ADAMTS9	-2.3928917141
ADAMTSL1	-0.8601122686
ADAMTSL3	0.3342338237
ADAMTSL4	-0.00377668
ADAMTSL5	0.4428180845
ADAP1	-0.933156985
ADAP2	-0.4499465344
ADAR	-0.639268965
ADARB1	-0.8008724687
ADARB2	-0.5051700321
ADAT1	0.8010248173
ADAT2	0.1930342957
ADC	7.61E-05
ADCK1	-1.1518214867
ADCK2	0.6926111278
ADCK3	-1.7012826384
ADCK4	0.0257608831
ADCK5	-0.0035625971
ADCY1	-1.394367777
ADCY10	0.6392481039
ADCY2	0.1157647778
ADCY8	-2.1662481133
ADCY4	-2.3206572425
ADCY5	-2.3886335917
ADCY6	-1.1868622512
ADCY7	-3.0249354653
ADCY8	-1.280491183
ADCY9	-1.7805057411
ADCYAP1	-0.1853912816
ADCYAP1R1	-0.1597046563
ADD1	-0.9295205137
ADD2	-0.2608396168
ADD3	0.1562175509
ADH1A	-0.4499465344
ADH1B	0.5530509048
ADH4	0.1746252366
ADH5	0.1930342957
ADH6	-0.315847836
ADH7	0.2205364838
ADHFE1	-0.4463048533
ADI1	-0.2056170114
ADIG	0.0809838472
ADIPOQ	0.1287140423
ADIPOR1	-0.2956224973
ADIPOR2	0.2812202784
ADK	-0.3397150076
ADM	0.237127192
ADNP	-1.4146059448
ADNP2	-1.4973911936
ADO	0.0809838472
ADORA1	-0.2037968257
ADORA2A	-0.1137927883
ADORA2B	0.6394208663
ADORA3	-0.0862886645
ADPGK	0.1287140423
ADPRH	-0.4481253452
ADPRHL1	0.2664479418
ADPRHL2	-0.5804039787
ADPRM	0.0846217467
ADRA1A	0.1562175509
ADRA1B	-0.6042718101
ADRA2B	-0.2478890237
ADRB2	0.4189530425
ADRB3	0.0828027428
ADRBK1	-1.1554578276
ADRBK2	-0.7347312591
ADRM1	0.064394823
ADSL	-0.6006302561
ADSS	0.014844891
ADSSL1	-0.0201505516
ADTRP	0.439181676
AEBP1	0.1194048187
AEBP2	-0.0090208044
AEN	0.7771577838
AES	-0.2735762528
AFAP1	-1.9641369472
AFAP1L1	-0.1249245349
AFAP1L2	0.7880953113
AFF1	-1.1832518144
AFF2	-1.0838590711
AFF3	-1.4550912085
AFF4	-0.5547175049
AFG3L2	-0.6024505683
AFM	0.4869110486
AFMID	0.6191913186
AFP	0.2903136214
AFTPH	0.1819030465
AGA	0.7532918027
AGAP1	-2.3886335917
AGAP2	-0.1762920806
AGAP3	-0.9956649357
AGBL2	0.3600926585
AGBL3	1.7509706516
AGBL4	0.6173737742
AGBL5	-0.9920354755
AGER	0.5971444475
AGFG1	-0.3599402506
AGFG2	0.9517204294
AGGF1	-0.0881078934
AGK	0.3950884616
AGL	1.8592958311
AGMAT	0.1084869281
AGMO	0.4023645922
AGPAT1	0.1471231123
AGPAT2	0.1984903706
AGPAT3	-0.492218069
AGPAT4	-0.5142644846
AGPAT5	-0.5124440339
AGPAT6	-0.4058538669
AGPAT9	-0.0899272547
HYKK	0.5291861396
AGPS	-0.3838075643
AGR2	-0.141298762
AGR3	-0.1853912816
AGRN	-0.2245424874
AGRP	-0.0072013718
AGT	0.4923704915
AGTPBP1	-1.0838590711
AGTR1	0.106667882
AGTR2	0.3050845594
AGTRAP	-0.1156124935
AGXT	0.6448759713
AGXT2	0.8910348512
ETNPPL	-0.0017432382
PHYKPL	0.0882601128
AHCTF1	0.5363281584
AHCY	-0.0678812493
AHCYL1	-0.4279001894
AHCYL2	-0.4279001894
AHDC1	-1.0950469291
AHI1	0.4555671536
AHNAK	-2.8342879745
AHNAK2	27.5963450892
AHR	-0.3067505771
AHRR	1.0049179853
AHSA1	-0.315847836
AHSA2	-0.3397150076
AHSG	0.6871504764
AHSP	0.4135008965
AICDA	0.0387103395
AIDA	-0.1192524841
AIF1	0.1471231123
AIF1L	0.5475995055
AIFM1	-0.2699351402
AIFM2	-0.3985731356
AIFM3	-0.1947005825
AIG1	-0.3397150076
AIM1	2.11299853
AIM2	0.0387103395
AIMP1	0.0846217467
AIMP2	-0.3562998788
AIP	-0.1358388221
AIPL1	1.6443463326
AIRE	-0.5713109971
AJAP1	0.4189530425
AK1	-0.1376585754
AK2	0.2168989902
AK4	0.062575634
AK4	-0.0751598784
AK5	-0.8008724687
AK7	-0.2406116595
AK8	0.0680334848
AKAP1	0.1855436653
AKAP10	7.61E-05
AKAP11	1.4458703904
AKAP12	0.9148322965
AKAP13	1.9888274911
AKAP14	0.0809838472
AKAP17A	-0.632009432
AKAP2	1.4550308611
AKAP3	1.2070016924
AKAP4	0.6651035161
AKAP5	0.7276100503
AKAP6	0.2974426135
AKAP7	1.640710091
AKAP8	0.497836815
AKAP8L	-0.3360735926
AKAP9	0.223857359
AK9	1.7233051555
AKIP1	1.0601471087
AKNA	0.3783304861
AKNAD1	0.8285387652
AKR1A1	0.3087212333
AKR1B1	-0.1817507388
AKR1B10	0.3748601834
AKR1B15	0.0221221066
AKR1C1	-0.0917467567
AKR1C2	-0.0935664077
AKR1C3	0.7753390691
AKR1C4	-0.0017432382
AKR1D1	-0.6483651047
AKR1E2	0.6191913186
AKR7A2	0.7091975091
AKR7A3	1.8887392042
AKT1	-1.0011204781
AKT1S1	-0.2037968257
AKT2	-0.6483651047
AKT3	-0.2515300117
AKTIP	0.014844891
ALAD	-0.5583574367
ALAS1	-0.1101539164
ALAS2	0.1305330081
ALB	-0.88906181
ALCAM	0.1984903706
ALDH16A1	0.4353444828
ALDH18A1	-0.9313380396
ALDH1A1	-0.5363109395
ALDH1A2	-0.4463048533
ALDH1A3	-0.5785836229
ALDH1B1	-0.0440158786
ALDH1L1	-0.1635641048
ALDH1L2	-1.0820445175
ALDH2	-0.8449669785
ALDH3A1	0.1139450489
ALDH3A2	-0.1119732654
ALDH3B2	2.0908662158
ALDH4A1	0.2075899273
ALDH5A1	0.3987253137
ALDH6A1	-0.4022122566
ALDH7A1	-0.468351206
ALDH8A1	-0.5749455673
ALDH9A1	-0.0219698813
ALDOA	-0.5804039787
ALDOB	0.062575634
ALDOC	-0.5804039787
ALG1	0.0441681027
ALG10	-0.291981272
ALG10B	1.5525047565
ALG11	-0.4903975986
ALG12	-0.6410862342
ALG13	-0.9993004393
ALG14	0.1930342957
ALG1L	1.6609477736
ALG2	0.240763792
ALG3	-0.6024505683
ALG5	0.0828027428
ALG6	0.2866749959
ALG8	0.4869110486
ALG9	0.5071394008
ALK	-2.2419749048
ALKBH1	0.15257911
ALKBH2	0.3730419379
ALKBH3	0.3969065885
ALKBH4	-0.0715203155
ALKBH5	-0.4058538669
ALKBH8	1.2438052426
ALLC	0.9994526605
ALMS1	2.2852761184
ALOX12	0.8010248173
ALOX12B	-0.6190392752
ALOX15	-0.12856188
ALOX15B	0.9810469643
ALOX5	-0.9533859014
ALOX5AP	-0.2294837713
ALOXE3	-0.9956649357
ALPI	-0.3949364374
ALPK1	1.458702267
ALPK2	4.9260386877
ALPK3	0.2294656545
ALPL	7.61E-05
ALPP	1.3576933604
ALPPL2	0.4685035349
ALS2	-1.4550912085
ALS2CL	-0.9186447033
ALS2CR11	2.5356378513
ALS2CR12	-0.732911333
CARF	0.1562175509
ALX1	0.3069026678
ALX3	-0.2497093186
ALX4	-0.4463048533
AMACR	1.4183845793
AMBN	1.5543225972
AMBP	-0.4885778835
AMBRA1	-0.9718009888
AMD1	-0.0972061904
AMDHD1	-0.0017432382
AMDHD2	-0.1965192343
AMELX	0.0589374977
AMFR	-1.0893126276
AMHR2	-0.9349773582
AMICA1	0.5971444475
AMIGO1	0.0387103395
AMIGO2	-0.8247404962
AMIGO3	-0.0256086474
AMMECR1	-0.0972061904
AMMECR1L	0.1930342957
AMN1	-0.0972061904
AMOT	0.2223557252
AMOTL1	-0.4372125581
AMOTL2	0.8046681337
AMPD1	0.0734923116
AMPD2	-1.4623338342
AMPD3	-0.2149286583
AMPH	0.2259952393
AMT	-0.3783461165
AMTN	1.3045047473
AMY2B	0.1103061324
AMZ1	0.2589695742
AMZ2	0.5071394008
ANAPC10	0.2353094074
ANAPC11	0.2591737101
ANAPC13	-0.0531135452
ANAPC15	0.0791650515
ANAPC16	0.4575949616
ANAPC2	-1.6589852029
ANAPC4	-0.8008724687
ANAPC5	-0.5547175049
ANAPC7	0.4630461076
ANG	0.237127192
ANGEL1	0.5787359254
ANGEL2	-0.1119732654
ANGPT1	-0.3378940345
ANGPT2	-0.4206195083
ANGPT4	0.0900794917
ANGPTL1	-0.6006302561
ANGPTL2	-0.8670143527
ANGPTL3	-0.1137927883
ANGPTL4	0.1084869281
ANGPTL5	0.3748601834
ANGPTL7	0.1728064496
ANK1	-3.1433735929
ANK2	-3.3285089461
ANK3	-3.4969954355
ANKAR	2.9418844914
ANKDD1A	-0.2406116595
ANKFN1	0.6007825509
ANKFY1	-1.7471967784
ANKH	-0.3783461165
ANKHD1	-2.3576220743
ANKHD1-EIF4EBP3	-2.5341305799
ANKIB1	-0.732911333
ANKK1	3.8521601419
ANKLE1	2.8040067693
ANKLE2	-0.0808316885
ANKMY1	-0.2260735107
ANKMY2	-0.0237892438
ANKRA2	-0.317668748
ANKRD1	0.1728064496
ANKRD10	0.0405295409
ANKRD11	-4.3772815014
ANKRD12	-0.1103811056
ANKRD13A	-0.6006302561
ANKRD13B	-0.7585992616
ANKRD13C	-0.4040327464
ANKRD13D	-0.9772525253
ANKRD16	0.707379532
ANKRD17	-2.9384352818
ANKRD18A	2.7048445048
ANKRD2	-0.047654689
ANKRD22	0.6816992456
ANKRD23	0.1287140423
ANKRD24	1.8776649655
ANKRD26	2.1515285167
ANKRD27	-1.5635503521
ANKRD28	-0.7972343834
ANKRD29	-0.381986487
ANKRD30A	2.7029255121
ANKRD30B	1.0619621096
ANKRD32	-0.2699351402
ANKRD33	1.1115132608
ANKRD34A	-0.4940393029
ANKRD34B	0.3325864719
ANKRD34C	0.1232582101
ANKRD35	0.8781118454
ANKRD37	0.5035052672
ANKRD39	-0.1394785526
ANKRD40	-0.0953862162
ANKRD42	0.062575634
ANKRD44	-0.381986487
ANKRD45	0.6596517972
ANKRD46	0.1250766517
ANKRD49	-0.2294837713
ANKEF1	-0.3692552083
ANKRD50	-1.74358502
ANKRD52	-0.9092902751
ANKRD53	1.2658543203
ANKRD55	0.1580371291
ANKRD6	0.0716725803
ANKRD7	0.7478421433
ANKS1A	-1.2548218493
ANKS1B	-1.216154
ANKS3	0.0091730418
ANKS4B	0.1728064496
ANKS6	-0.3472083861
ANKZF1	0.6062466435
ANLN	-1.1463800926
ANO1	-1.5212479442
ANO10	0.9571774187
ANO2	-0.3417596282
ANO3	-1.3520824581
ANO4	-0.7770055777
ANO5	0.5842000361
ANO6	-0.0826505704
ANO7	0.2680884826
ANO8	-1.4200495098
ANO9	-0.2572041354
ANP32A	-0.0751598784
ANP32B	-0.1633450269
ANP32D	0.7037467843
ANP32E	0.1691696155
ANPEP	-0.9847944206
ANTXR1	-0.9092902751
ANTXR2	0.5732798156
ANXA1	-0.315847836
ANXA10	0.8176166438
ANXA11	0.4923704915
ANXA13	0.4887301123
ANXA2	0.0184834648
ANXA2R	0.569646743
ANXA3	1.2401699399
ANXA4	0.6632852741
ANXA5	0.1287140423
ANXA6	-1.1297726263
ANXA7	-0.1560653138
ANXA9	0.5310042277
AOAH	0.9571774187
AOC2	-0.1249245349
AOC3	0.7826210888
AOX1	-1.2291587191
AP1AR	0.3271310692
AP1B1	-1.5266734102
AP1G1	-0.7567782586
AP1G2	-1.2363909237
AP1M1	-0.8688350067
AP1M2	-0.8670143527
AP1S1	-0.0972061904
AP1S2	0.0571185339
AP1S3	1.3026926762
AP2A1	-1.4641500332
AP2A2	-1.7710596515
AP2B1	-0.9570249758
AP2M1	-0.141298762
AP2S1	0.0130256087
AP3B1	0.4262314502
AP3B2	-1.6185067645
AP3D1	-2.2765390414
AP3M1	-0.4040327464
AP3M2	-0.5381321944
AP3S1	0.3914539693
AP3S2	-0.1835708609
AP4B1	-0.1303808215
AP4E1	-0.6595000464
AP4M1	-1.1756875639
AP4S1	-0.3617612788
AP5M1	0.6632852741
AP5S1	0.0846217467
AP5Z1	-0.6045254419
APAF1	-0.0826505704
APBA1	-1.4402832561
APBA2	-1.3907445553
APBA3	0.8910348512
APBB1	-0.5510809591
APBB1IP	-0.0697007245
APBB2	-0.3747080692
APBB3	0.1782635926
APC	-2.5235434792
APCDD1	-1.3723173955
APCDD1L	0.4207716763
APCS	-0.0512938299
APEH	-0.7770055777
APEX1	0.0846217467
APEX2	-0.5583574367
APH1A	0.1250766517
APH1B	0.5273688491
API5	-0.3397150076
APIP	0.6835152897
APITD1	0.2132627603
APITD1-CORT	-0.1633450269
APLF	1.0655969543
APLNR	-0.6226769456
APLP1	-0.6833634347
APLP2	-0.7090454031
APMAP	0.5787359254
APOA1	-0.4719929046
APOA1BP	-0.4040327464
APOA2	-0.0310671881
APOA4	0.358272123
APOA5	0.4189530425
APOB	1.4160424198
APOBEC1	1.126294249
APOBEC2	0.5494158133
APOBEC3A	0.3712242491
APOBEC3B	2.2011393309
APOBEC3C	-0.2717554808
APOBEC3D	-0.1578848607
APOBEC3F	1.1776587357
APOBEC3G	0.0662141039
APOBEC3H	0.7055626265
APOBEC4	2.1074609234
APOC1	-0.0531135452
APOC2	0.7698899692
APOC3	0.3694071088
APOC4	0.8158006707
APOD	0.7717051701
APOF	0.7276100503
APOH	0.9535379694
APOL1	1.4458917525
APOL2	0.1984903706
APOL3	1.1776587357
APOL5	0.8873947306
APOL6	-0.2019769636
APOM	0.1250766517
APOO	0.5255523478
APOOL	-0.0733400307
APOPT1	0.014844891
APP	-0.9772525253
APPBP2	-0.4040327464
APPL1	0.0441681027
APLP2	-1.0177132956
APRT	-0.0953862162
APTX	0.4630461076
AQP1	0.0405295409
AQP10	0.1048489857
AQP11	0.505321956
AQP2	-0.516085732
AQP3	-0.2956224973
AQP4	-0.0697007245
AQP5	-0.3378940345
AQP6	0.4189530425
AQP7	0.1084869281
AQP8	0.2628100446
AQP9	-0.2258429198
AQPEP	1.3650013399
AQR	-1.0158980372
AR	-0.6226769456
ARAF	-0.492218069
ARAP1	-1.4460871938
ARAP2	-0.1801608112
ARAP3	-0.712964275
ARC	-0.3617612788
ARCN1	-0.6263184338
ARF1	-0.141298762
ARF3	-0.0310671881
ARF4	0.0571185339
ARF5	0.0130256087
ARF6	-0.141298762
ARFGAP3	-0.1101539164
ARFGAP2	0.5310042277
ARFGAP3	1.0674168145
ARFGEF1	-1.7453895787
ARFGEF2	-2.3850431691
ARFIP1	0.106667882
ARFIP2	-0.4279001894
ARFRP1	-0.1394785526
ARG1	-0.2497093186
ARG2	-0.047654689
ARGFX	0.3271310692
ARGLU1	-0.0972061904
ARHGAP1	-0.1376585754
ARHGAP10	1.0931094499
ARHGAP11A	-0.2149286583
ARHGAP11B	0.1709879119
ARHGAP12	-0.8192818388
ARHGAP15	-0.6244972083
ARHGAP17	-1.5928284997
ARHGAP18	-0.7972343834
ARHGAP19	0.3528138242
ARHGAP20	-0.3931189759
ARHGAP21	-0.7791153434
ARHGAP22	-0.3967544878
ARHGAP24	-0.6172218509
ARHGAP25	0.7587517795
ARHGAP26	-0.8670143527
ARHGAP28	-0.3526616974
ARHGAP29	-1.4807594354
ARHGAP30	-0.9681739917
ARHGAP31	0.5878473333
ARHGAP32	-2.1519494947
ARHGAP33	-1.4568985559
ARHGAP35	-1.8133575342
ARHGAP36	-0.7585992616
ARHGAP39	-1.3907445553
ARHGAP4	0.159856957
ARHGAP44	-1.4862005199
ARHGAP5	-0.5456323433
ARHGAP6	-0.5565370434
ARHGAP8	2.3022065126
ARHGAP9	-0.3269790567
ARHGDIA	-0.2515300117
ARHGDIB	-0.0512938299
ARHGDIG	-0.1597046563
ARHGEF1	-1.8372199063
ARHGEF10	-1.0162864212
ARHGEF10L	-0.7552587918
ARHGEF11	-1.7143370315
ARHGEF12	-0.3233446678
ARHGEF15	0.5382847224
ARHGEF16	0.2462213935
ARHGEF17	-0.7480453793
ARHGEF18	0.6558131008
ARHGEF19	1.0012728959
ARHGEF2	-0.9313380396
ARHGEF25	-0.0219698813
ARHGEF26	0.5805563955
ARHGEF3	-0.290161348
ARHGEF33	1.0601471087
ARHGEF37	1.1831269329
ARHGEF4	-0.5510809591
ARHGEF40	-0.2260735107
ARHGEF6	0.6412382599
ARHGEF7	-1.0397617696
ARHGEF9	-0.1174323893
ARID1A	-2.670076378
ARID1B	-2.6223924476
ARID2	-1.7620389448
ARID3A	-0.4224386994
ARID3B	-0.2240230332
ARID3C	0.5291861396
ARID4A	-1.1941045142
ARID4B	-0.4390296896
ARID5A	-0.4224386994
ARID5B	-1.0379467402
ARIH1	-0.141298762
ARIH2	-0.2938016524
ARL1	0.0571185339
ARL10	-0.0512938299
ARL11	0.7037467843
ARL13A	0.0589374977
ARL13B	-0.047654689
ARL14	0.3050845594
ARL14EP	-0.0733400307
ARL15	-0.1633450269
ARL16	-0.0072013718
ARL2	-0.0733400307
ARL2BP	0.1250766517
ARL3	-0.1192524841
ARL4A	-0.0751598784
ARL4C	0.0350720539
ARL4D	-0.2735762528
ARL5A	-0.0310671881
ARL5B	-0.0531135452
ARL5C	1.7252944767
ARL6	-0.0972061904
ARL6IP1	-0.141298762
ARL6IP5	-0.1394785526
ARL6IP6	-0.0053819721
ARL8A	-0.0751598784
ARL8B	0.2794028648
ARMC1	-0.317668748
ARMC10	0.1287140423
ARMC12	-0.0660618817
ARMC2	-0.5510809591
ARMC3	0.558509856
ARMC4	1.1188086955
ARMC5	0.2516824375
ARMC6	-0.8431475378
ARMC7	0.3730419379
ARMC8	-0.2497093186
ARMC9	0.2480413479
ARMCX1	-0.4058538669
ARMCX2	-0.492218069
ARMCX3	0.1250766517
ARMCX5	-0.2497093186
ARMS2	0.7239798698
ARNT	-0.5344905146
ARNT2	-0.8413293837
ARNTL	-0.3378940345
ARNTL2	0.5530509048
ARPC1A	-0.516085732
ARPC1B	-0.3360735926
ARPC2	-0.2515300117
ARPC3	0.1250766517
ARPC4	0.1453048567
ARPC4-TTLL3	-0.7090454031
ARPC5	-0.2515300117
ARPC5L	-0.0751598784
ARPP19	-0.0090208044
ARPP21	-0.1762920806
ARR3	-0.2258429198
ARRB1	-0.8449669785
ARRB2	-0.6704118254
ARRDC1	0.1121255032
ARRDC2	0.4464571852
ARRDC3	-0.0953862162
ARRDC4	0.4630461076
ARRDC5	-0.3562998788
ARSA	0.1562175509
ARSB	0.020302773
ARSD	0.1764442815
ARSE	0.2884940884
ARSF	0.358272123
ARSG	0.3141797556
ARSH	1.4458917525
ARSI	-1.0397617696
ARSJ	-0.0917467567
ARSK	-0.26629572
ART1	1.043548753
ART3	0.2187175749
ART4	0.9296724198
ART5	2.1736273943
ARV1	0.3271310692
ARVCF	-0.0533286174
AS3MT	0.5494158133
ASAH1	0.5144169068
ASAP1	-1.2400182017
ASAP2	-1.2584409782
ASAP3	-0.1928822124
ASB1	-0.516085732
ASB10	0.2039491397
ASB11	0.15257911
ASB12	0.4850927243
ASB13	-0.179930907
ASB14	-0.7347312591
ASB15	0.4887301123
ASB16	1.580015895
ASB17	0.1489415675
ASB2	-0.3949364374
ASB3	0.154398214
ASB4	-0.5804039787
ASB5	-0.5124440339
ASB6	-0.0899272547
ASB7	-0.3397150076
ASB8	-0.2938016524
ASB9	-0.1192524841
ASCC1	0.7955690428
ASCC2	0.5823777629
ASCC3	0.1303302075
ASCL3	0.5935099662
ASF1A	0.0350720539
ASF1B	-0.4279001894
ASGR1	-0.2717554808
ASGR2	-0.3581197867
ASH1L	-1.798985783
ASH2L	-0.2699351402
ASIC1	-0.492218069
ASIC2	-0.4903975986
ASIC3	0.2480413479
ASIC4	0.4023645922
ASIC5	-0.5088054896
ASL	-0.9754338633
ASMT	0.134171522
ASMTL	2.1680345624
ASNA1	-0.5381321944
ASNS	-0.0256086474
ASNSD1	0.2223557252
ASPA	-0.1156124935
ASPDH	0.6816992456
ASPG	0.5603312236
ASPH	-1.2363909237
ASPHD1	-0.3599402506
ASPHD2	-0.4242585377
ASPM	1.7606223604
ASPRV1	-0.2460691187
ASPSCR1	-0.6851803759
ASRGL1	-0.3140274219
ASS1	-0.5106243717
ASTE1	7.61E-05
ASTL	0.7110165662
ASTN1	-1.0950469291
ASTN2	-2.2711609307
ASUN	-0.2037968257
ASXL1	0.1744255697
ASXL3	-0.6652492599
ASZ1	-0.3360735926
ATAD1	-0.2074375289
ATAD2	-0.9258896872
ATAD2B	0.2462213935
ATAD3A	0.1194048187
ATAD3B	2.166192036
ATAD3C	2.8885981888
ATAD5	-0.0533286174
ATAT1	-0.1597046563
